Year;Month;Zona Venta;Grupo Articulo;Clase Color/Clasif;Espesor.;MT3
2019;December;SUR PROVINCIA;PELIKANO;NUEVO COLOR;15;71.6
2019;December;SUR PROVINCIA;PELIKANO;NUEVO COLOR;18;231.7
2019;December;SUR PROVINCIA;PELIKANO RH;BLANCO;18;10.6
2019;December;SUR PROVINCIA;PELIKANO RH;BLANCO;36;1.5
2019;December;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;18;3.6
2019;December;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;36;12.8
2019;December;SUR PROVINCIA;PELIKANO MDF;BLANCO;18;0.1
2019;December;SUR PROVINCIA;PELIKANO MDF;LLANO;18;0.6
2019;December;SUR PROVINCIA;MDP NOVOPAN;CRUDO;12;26.1
2019;December;SUR PROVINCIA;MDP NOVOPAN;CRUDO;15;131.6
2019;December;SUR PROVINCIA;MDP NOVOPAN;CRUDO;18;6
2019;December;SUR PROVINCIA;MDP NOVOPAN;CRUDO;6;58.9
2019;December;SUR PROVINCIA;MDP NOVOPAN;CRUDO;9;22.7
2020;January;CENTRO LIMA;PELIKANO;BLANCO;15;15
2020;January;CENTRO LIMA;PELIKANO;BLANCO;18;217.6
2020;January;CENTRO LIMA;PELIKANO;BLANCO;6;5.4
2020;January;CENTRO LIMA;PELIKANO;LLANO;15;3
2020;January;CENTRO LIMA;PELIKANO;LLANO;18;50.8
2020;January;CENTRO LIMA;PELIKANO;LLANO;25;3
2020;January;CENTRO LIMA;PELIKANO;MADERA;18;176.6
2020;January;CENTRO LIMA;PELIKANO;NUEVO COLOR;18;314.3
2020;January;CENTRO LIMA;PELIKANO RH;BLANCO;18;119.4
2020;January;CENTRO LIMA;PELIKANO RH;LLANO;18;18.1
2020;January;CENTRO LIMA;PELIKANO RH;MADERA;18;12.1
2020;January;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;18;20.7
2020;January;CENTRO LIMA;PELIKANO MDF;LLANO;18;0.3
2020;January;CENTRO LIMA;MDP NOVOPAN;CRUDO;12;43.4
2020;January;CENTRO LIMA;MDP NOVOPAN;CRUDO;15;20.9
2020;January;CENTRO LIMA;MDP NOVOPAN;CRUDO;18;9.1
2020;January;CENTRO PROVINCIA;PELIKANO;BLANCO;15;26.9
2020;January;CENTRO PROVINCIA;PELIKANO;BLANCO;18;114.8
2020;January;CENTRO PROVINCIA;PELIKANO;LLANO;18;19.6
2020;January;CENTRO PROVINCIA;PELIKANO;MADERA;15;6
2020;January;CENTRO PROVINCIA;PELIKANO;MADERA;18;85.5
2020;January;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;15;13.2
2020;January;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;18;126.7
2020;January;CENTRO PROVINCIA;PELIKANO RH;BLANCO;18;12.1
2020;January;CENTRO PROVINCIA;PELIKANO RH;NUEVO COLOR;18;0.2
2020;January;CENTRO PROVINCIA;PELIKANO MDF;LLANO;18;1
2020;January;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;12;29
2020;January;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;15;53.8
2020;January;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;18;3
2020;January;GRAN INDUSTRIA;PELIKANO;BLANCO;15;3.7
2020;January;GRAN INDUSTRIA;PELIKANO;BLANCO;18;1.3
2020;January;GRAN INDUSTRIA;PELIKANO;BLANCO;25;0.5
2020;January;GRAN INDUSTRIA;PELIKANO;LLANO;15;0.9
2020;January;GRAN INDUSTRIA;PELIKANO;LLANO;18;6.3
2020;January;GRAN INDUSTRIA;PELIKANO;LLANO;25;0.1
2020;January;GRAN INDUSTRIA;PELIKANO;MADERA;18;22.6
2020;January;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;15;6.9
2020;January;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;18;24.6
2020;January;GRAN INDUSTRIA;PELIKANO RH;BLANCO;18;1.3
2020;January;GRAN INDUSTRIA;PELIKANO RH;LLANO;18;57.8
2020;January;GRAN INDUSTRIA;PELIKANO RH;LLANO;25;24.1
2020;January;GRAN INDUSTRIA;PELIKANO RH;LLANO;36;0.2
2020;January;GRAN INDUSTRIA;PELIKANO RH;MADERA;15;6
2020;January;GRAN INDUSTRIA;PELIKANO RH;MADERA;18;1.2
2020;January;GRAN INDUSTRIA;PELIKANO RH;MADERA;36;1.3
2020;January;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;12;0.1
2020;January;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;18;2
2020;January;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;36;0.6
2020;January;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;12;3.1
2020;January;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;15;325.6
2020;January;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;18;980
2020;January;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;25;64.2
2020;January;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;36;1
2020;January;NORTE LIMA;PELIKANO;BLANCO;15;9
2020;January;NORTE LIMA;PELIKANO;BLANCO;18;281
2020;January;NORTE LIMA;PELIKANO;LLANO;15;2.9
2020;January;NORTE LIMA;PELIKANO;LLANO;18;55.2
2020;January;NORTE LIMA;PELIKANO;LLANO;25;6
2020;January;NORTE LIMA;PELIKANO;MADERA;18;143.8
2020;January;NORTE LIMA;PELIKANO;MADERA;25;3
2020;January;NORTE LIMA;PELIKANO;NUEVO COLOR;18;205.7
2020;January;NORTE LIMA;PELIKANO RH;BLANCO;18;106.1
2020;January;NORTE LIMA;PELIKANO RH;LLANO;15;2.9
2020;January;NORTE LIMA;PELIKANO RH;LLANO;18;46.5
2020;January;NORTE LIMA;PELIKANO RH;LLANO;25;6
2020;January;NORTE LIMA;PELIKANO RH;MADERA;18;10.6
2020;January;NORTE LIMA;PELIKANO RH;NUEVO COLOR;18;33.2
2020;January;NORTE LIMA;PELIKANO RH;NUEVO COLOR;25;0.3
2020;January;NORTE LIMA;PELIKANO RH;NUEVO COLOR;36;4.6
2020;January;NORTE LIMA;PELIKANO MDF;BLANCO;18;0.1
2020;January;NORTE LIMA;PELIKANO MDF;LLANO;18;1.1
2020;January;NORTE LIMA;MDP NOVOPAN;CRUDO;12;251.9
2020;January;NORTE LIMA;MDP NOVOPAN;CRUDO;15;141.3
2020;January;NORTE LIMA;MDP NOVOPAN;CRUDO;18;15.9
2020;January;NORTE LIMA;MDP NOVOPAN;CRUDO;6;8
2020;January;NORTE PROVINCIA;PELIKANO;BLANCO;18;498.6
2020;January;NORTE PROVINCIA;PELIKANO;LLANO;18;71.9
2020;January;NORTE PROVINCIA;PELIKANO;LLANO;25;3
2020;January;NORTE PROVINCIA;PELIKANO;MADERA;18;180.9
2020;January;NORTE PROVINCIA;PELIKANO;NUEVO COLOR;18;347.6
2020;January;NORTE PROVINCIA;PELIKANO RH;BLANCO;18;50.6
2020;January;NORTE PROVINCIA;PELIKANO RH;LLANO;18;6.3
2020;January;NORTE PROVINCIA;PELIKANO RH;MADERA;18;1.5
2020;January;NORTE PROVINCIA;PELIKANO RH;MADERA;36;0.2
2020;January;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;18;12.7
2020;January;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;36;0.2
2020;January;NORTE PROVINCIA;PELIKANO MDF;BLANCO;18;0.3
2020;January;NORTE PROVINCIA;PELIKANO MDF;LLANO;18;0.7
2020;January;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;12;12.2
2020;January;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;15;12.9
2020;January;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;18;13
2020;January;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;9;3.3
2020;January;RETAIL;PELIKANO;BLANCO;18;181.3
2020;January;RETAIL;PELIKANO;BLANCO;6;5.4
2020;January;RETAIL;PELIKANO;LLANO;18;39.3
2020;January;RETAIL;PELIKANO;MADERA;18;202.5
2020;January;RETAIL;PELIKANO;NUEVO COLOR;18;238
2020;January;RETAIL;PELIKANO RH;BLANCO;18;107.3
2020;January;RETAIL;PELIKANO RH;LLANO;18;9.1
2020;January;RETAIL;PELIKANO RH;MADERA;18;15.1
2020;January;RETAIL;PELIKANO RH;NUEVO COLOR;18;27.2
2020;January;RETAIL;MDP NOVOPAN;CRUDO;12;10.2
2020;January;RETAIL;MDP NOVOPAN;CRUDO;15;31.4
2020;January;RETAIL;MDP NOVOPAN;CRUDO;18;10.6
2020;January;SUR LIMA;PELIKANO;BLANCO;15;30.7
2020;January;SUR LIMA;PELIKANO;BLANCO;18;1429.3
2020;January;SUR LIMA;PELIKANO;BLANCO;25;18.1
2020;January;SUR LIMA;PELIKANO;BLANCO;6;6
2020;January;SUR LIMA;PELIKANO;LLANO;18;195.8
2020;January;SUR LIMA;PELIKANO;LLANO;25;37
2020;January;SUR LIMA;PELIKANO;MADERA;18;903.4
2020;January;SUR LIMA;PELIKANO;NUEVO COLOR;18;900.9
2020;January;SUR LIMA;PELIKANO RH;BLANCO;15;0.3
2020;January;SUR LIMA;PELIKANO RH;BLANCO;18;295.5
2020;January;SUR LIMA;PELIKANO RH;LLANO;18;33
2020;January;SUR LIMA;PELIKANO RH;MADERA;18;46.2
2020;January;SUR LIMA;PELIKANO RH;NUEVO COLOR;18;86.2
2020;January;SUR LIMA;PELIKANO RH;NUEVO COLOR;36;2.3
2020;January;SUR LIMA;MDP NOVOPAN;CRUDO;12;17.4
2020;January;SUR LIMA;MDP NOVOPAN;CRUDO;15;12
2020;January;SUR LIMA;MDP NOVOPAN;CRUDO;18;9.1
2020;January;SUR LIMA;MDP NOVOPAN;CRUDO;6;1.6
2020;January;SUR PROVINCIA;PELIKANO;BLANCO;15;17.9
2020;January;SUR PROVINCIA;PELIKANO;BLANCO;18;335.4
2020;January;SUR PROVINCIA;PELIKANO;LLANO;15;7.5
2020;January;SUR PROVINCIA;PELIKANO;LLANO;18;24.9
2020;January;SUR PROVINCIA;PELIKANO;MADERA;15;74.5
2020;January;SUR PROVINCIA;PELIKANO;MADERA;18;155.6
2020;January;SUR PROVINCIA;PELIKANO;NUEVO COLOR;15;137.3
2020;January;SUR PROVINCIA;PELIKANO;NUEVO COLOR;18;263.8
2020;January;SUR PROVINCIA;PELIKANO RH;BLANCO;18;12.1
2020;January;SUR PROVINCIA;PELIKANO RH;LLANO;18;0.9
2020;January;SUR PROVINCIA;PELIKANO RH;MADERA;18;2.4
2020;January;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;18;0.1
2020;January;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;36;0.6
2020;January;SUR PROVINCIA;PELIKANO MDF;BLANCO;18;0.1
2020;January;SUR PROVINCIA;PELIKANO MDF;LLANO;18;1.3
2020;January;SUR PROVINCIA;MDP NOVOPAN;CRUDO;12;64.6
2020;January;SUR PROVINCIA;MDP NOVOPAN;CRUDO;15;89.7
2020;January;SUR PROVINCIA;MDP NOVOPAN;CRUDO;18;15.1
2020;January;SUR PROVINCIA;MDP NOVOPAN;CRUDO;6;80.3
2020;January;SUR PROVINCIA;MDP NOVOPAN;CRUDO;9;25.5
2020;January;SUR PROVINCIA;MDP RH NOVOPAN;CRUDO;18;1.5
2020;February;CENTRO LIMA;PELIKANO;BLANCO;15;21.9
2020;February;CENTRO LIMA;PELIKANO;BLANCO;18;424.6
2020;February;CENTRO LIMA;PELIKANO;BLANCO;25;21.1
2020;February;CENTRO LIMA;PELIKANO;LLANO;15;3
2020;February;CENTRO LIMA;PELIKANO;LLANO;18;68.4
2020;February;CENTRO LIMA;PELIKANO;LLANO;25;9.3
2020;February;CENTRO LIMA;PELIKANO;MADERA;18;165.1
2020;February;CENTRO LIMA;PELIKANO;NUEVO COLOR;18;235.9
2020;February;CENTRO LIMA;PELIKANO RH;BLANCO;18;86.1
2020;February;CENTRO LIMA;PELIKANO RH;LLANO;18;21.9
2020;February;CENTRO LIMA;PELIKANO RH;MADERA;18;21.9
2020;February;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;18;50.3
2020;February;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;36;3.2
2020;February;CENTRO LIMA;PELIKANO MDF;BLANCO;18;1.5
2020;February;CENTRO LIMA;MDP RH NOVOPAN;CRUDO;18;12.1
2020;February;CENTRO PROVINCIA;PELIKANO;BLANCO;18;129.9
2020;February;CENTRO PROVINCIA;PELIKANO;LLANO;18;33.7
2020;February;CENTRO PROVINCIA;PELIKANO;LLANO;25;6.4
2020;February;CENTRO PROVINCIA;PELIKANO;MADERA;15;41.9
2020;February;CENTRO PROVINCIA;PELIKANO;MADERA;18;123.5
2020;February;CENTRO PROVINCIA;PELIKANO;MADERA;25;12.1
2020;February;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;15;6
2020;February;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;18;161.7
2020;February;CENTRO PROVINCIA;PELIKANO RH;BLANCO;18;16.6
2020;February;CENTRO PROVINCIA;PELIKANO RH;MADERA;18;0.7
2020;February;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;12;17.4
2020;February;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;15;6
2020;February;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;6;5.4
2020;February;GRAN INDUSTRIA;PELIKANO;BLANCO;15;5.2
2020;February;GRAN INDUSTRIA;PELIKANO;BLANCO;18;4
2020;February;GRAN INDUSTRIA;PELIKANO;BLANCO;36;0.6
2020;February;GRAN INDUSTRIA;PELIKANO;BLANCO;6;0.1
2020;February;GRAN INDUSTRIA;PELIKANO;LLANO;15;0.1
2020;February;GRAN INDUSTRIA;PELIKANO;LLANO;18;9.8
2020;February;GRAN INDUSTRIA;PELIKANO;MADERA;15;0.1
2020;February;GRAN INDUSTRIA;PELIKANO;MADERA;18;10
2020;February;GRAN INDUSTRIA;PELIKANO;MADERA;25;0.3
2020;February;GRAN INDUSTRIA;PELIKANO;MADERA;6;0.5
2020;February;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;15;0.1
2020;February;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;18;11
2020;February;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;6;15
2020;February;GRAN INDUSTRIA;PELIKANO RH;BLANCO;15;0.2
2020;February;GRAN INDUSTRIA;PELIKANO RH;BLANCO;18;1.2
2020;February;GRAN INDUSTRIA;PELIKANO RH;LLANO;15;0.1
2020;February;GRAN INDUSTRIA;PELIKANO RH;LLANO;18;16.2
2020;February;GRAN INDUSTRIA;PELIKANO RH;LLANO;25;60.9
2020;February;GRAN INDUSTRIA;PELIKANO RH;LLANO;36;0.2
2020;February;GRAN INDUSTRIA;PELIKANO RH;MADERA;18;1.1
2020;February;GRAN INDUSTRIA;PELIKANO RH;MADERA;36;0.4
2020;February;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;18;3.6
2020;February;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;36;0.6
2020;February;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;12;0.1
2020;February;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;15;530.4
2020;February;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;18;787.7
2020;February;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;25;66.4
2020;February;NORTE LIMA;PELIKANO;BLANCO;15;12
2020;February;NORTE LIMA;PELIKANO;BLANCO;18;358.4
2020;February;NORTE LIMA;PELIKANO;BLANCO;25;42.3
2020;February;NORTE LIMA;PELIKANO;LLANO;18;57.8
2020;February;NORTE LIMA;PELIKANO;LLANO;25;15.1
2020;February;NORTE LIMA;PELIKANO;MADERA;18;232.2
2020;February;NORTE LIMA;PELIKANO;MADERA;25;6
2020;February;NORTE LIMA;PELIKANO;NUEVO COLOR;18;290.7
2020;February;NORTE LIMA;PELIKANO RH;BLANCO;18;102.7
2020;February;NORTE LIMA;PELIKANO RH;LLANO;18;13.1
2020;February;NORTE LIMA;PELIKANO RH;LLANO;25;21.4
2020;February;NORTE LIMA;PELIKANO RH;MADERA;18;20.7
2020;February;NORTE LIMA;PELIKANO RH;NUEVO COLOR;18;37.5
2020;February;NORTE LIMA;PELIKANO MDF;LLANO;18;0.5
2020;February;NORTE LIMA;MDP NOVOPAN;CRUDO;12;121.6
2020;February;NORTE LIMA;MDP NOVOPAN;CRUDO;15;188.4
2020;February;NORTE LIMA;MDP NOVOPAN;CRUDO;18;9.1
2020;February;NORTE LIMA;MDP NOVOPAN;CRUDO;25;9.1
2020;February;NORTE LIMA;MDP RH NOVOPAN;CRUDO;18;12.1
2020;February;NORTE PROVINCIA;PELIKANO;BLANCO;18;624.4
2020;February;NORTE PROVINCIA;PELIKANO;LLANO;18;89.9
2020;February;NORTE PROVINCIA;PELIKANO;MADERA;18;244.9
2020;February;NORTE PROVINCIA;PELIKANO;NUEVO COLOR;18;327
2020;February;NORTE PROVINCIA;PELIKANO RH;BLANCO;18;64.2
2020;February;NORTE PROVINCIA;PELIKANO RH;LLANO;18;8.7
2020;February;NORTE PROVINCIA;PELIKANO RH;MADERA;18;5.9
2020;February;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;18;24.6
2020;February;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;36;0.6
2020;February;NORTE PROVINCIA;PELIKANO MDF;BLANCO;18;0.5
2020;February;NORTE PROVINCIA;PELIKANO MDF;LLANO;18;0.7
2020;February;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;12;12.4
2020;February;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;15;12
2020;February;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;18;5.7
2020;February;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;6;8
2020;February;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;9;2.8
2020;February;NORTE PROVINCIA;MDP RH NOVOPAN;CRUDO;18;3
2020;February;RETAIL;PELIKANO;BLANCO;18;114.8
2020;February;RETAIL;PELIKANO;LLANO;18;54.4
2020;February;RETAIL;PELIKANO;MADERA;18;296.1
2020;February;RETAIL;PELIKANO;NUEVO COLOR;18;329.4
2020;February;RETAIL;PELIKANO RH;BLANCO;18;102.7
2020;February;RETAIL;PELIKANO RH;LLANO;18;9.1
2020;February;RETAIL;PELIKANO RH;MADERA;18;6
2020;February;RETAIL;PELIKANO RH;NUEVO COLOR;18;21.1
2020;February;RETAIL;MDP NOVOPAN;CRUDO;12;33.3
2020;February;RETAIL;MDP NOVOPAN;CRUDO;15;34.4
2020;February;RETAIL;MDP NOVOPAN;CRUDO;18;16.6
2020;February;SUR LIMA;PELIKANO;BLANCO;15;15
2020;February;SUR LIMA;PELIKANO;BLANCO;18;1492.8
2020;February;SUR LIMA;PELIKANO;BLANCO;25;26.6
2020;February;SUR LIMA;PELIKANO;BLANCO;6;9.3
2020;February;SUR LIMA;PELIKANO;LLANO;15;2.1
2020;February;SUR LIMA;PELIKANO;LLANO;18;169.5
2020;February;SUR LIMA;PELIKANO;LLANO;25;14.3
2020;February;SUR LIMA;PELIKANO;MADERA;18;776
2020;February;SUR LIMA;PELIKANO;MADERA;25;3
2020;February;SUR LIMA;PELIKANO;NUEVO COLOR;18;920.5
2020;February;SUR LIMA;PELIKANO RH;BLANCO;18;291
2020;February;SUR LIMA;PELIKANO RH;LLANO;18;24.5
2020;February;SUR LIMA;PELIKANO RH;MADERA;18;25.2
2020;February;SUR LIMA;PELIKANO RH;MADERA;36;0.2
2020;February;SUR LIMA;PELIKANO RH;NUEVO COLOR;18;77.1
2020;February;SUR LIMA;PELIKANO RH;NUEVO COLOR;25;0.3
2020;February;SUR LIMA;PELIKANO MDF;LLANO;18;4.2
2020;February;SUR LIMA;MDP NOVOPAN;CRUDO;15;131.6
2020;February;SUR LIMA;MDP NOVOPAN;CRUDO;18;6
2020;February;SUR LIMA;MDP NOVOPAN;CRUDO;25;3
2020;February;SUR LIMA;MDP NOVOPAN;CRUDO;6;0.9
2020;February;SUR LIMA;MDP RH NOVOPAN;CRUDO;18;6
2020;February;SUR PROVINCIA;PELIKANO;BLANCO;15;20.9
2020;February;SUR PROVINCIA;PELIKANO;BLANCO;18;293.1
2020;February;SUR PROVINCIA;PELIKANO;LLANO;15;8.1
2020;February;SUR PROVINCIA;PELIKANO;LLANO;18;44.2
2020;February;SUR PROVINCIA;PELIKANO;LLANO;6;2.7
2020;February;SUR PROVINCIA;PELIKANO;MADERA;15;54.4
2020;February;SUR PROVINCIA;PELIKANO;MADERA;18;146.2
2020;February;SUR PROVINCIA;PELIKANO;NUEVO COLOR;15;43
2020;February;SUR PROVINCIA;PELIKANO;NUEVO COLOR;18;263.5
2020;February;SUR PROVINCIA;PELIKANO RH;BLANCO;18;21.1
2020;February;SUR PROVINCIA;PELIKANO RH;MADERA;36;0.4
2020;February;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;18;3.2
2020;February;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;36;0.8
2020;February;SUR PROVINCIA;PELIKANO MDF;BLANCO;18;0.5
2020;February;SUR PROVINCIA;PELIKANO MDF;LLANO;18;3.9
2020;February;SUR PROVINCIA;MDP NOVOPAN;CRUDO;12;31
2020;February;SUR PROVINCIA;MDP NOVOPAN;CRUDO;15;233.2
2020;February;SUR PROVINCIA;MDP NOVOPAN;CRUDO;18;6
2020;February;SUR PROVINCIA;MDP NOVOPAN;CRUDO;6;40.1
2020;March;CENTRO LIMA;PELIKANO;BLANCO;15;9
2020;March;CENTRO LIMA;PELIKANO;BLANCO;18;302.2
2020;March;CENTRO LIMA;PELIKANO;LLANO;18;11.5
2020;March;CENTRO LIMA;PELIKANO;LLANO;25;3
2020;March;CENTRO LIMA;PELIKANO;MADERA;15;3
2020;March;CENTRO LIMA;PELIKANO;MADERA;18;51.6
2020;March;CENTRO LIMA;PELIKANO;NUEVO COLOR;18;92.6
2020;March;CENTRO LIMA;PELIKANO RH;BLANCO;18;21.2
2020;March;CENTRO LIMA;PELIKANO RH;LLANO;18;3
2020;March;CENTRO LIMA;PELIKANO RH;MADERA;18;2.1
2020;March;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;18;19.5
2020;March;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;36;2.8
2020;March;CENTRO LIMA;MDP RH NOVOPAN;CRUDO;18;1.5
2020;March;CENTRO PROVINCIA;PELIKANO;BLANCO;18;9.1
2020;March;CENTRO PROVINCIA;PELIKANO;MADERA;18;19.6
2020;March;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;18;13.9
2020;March;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;15;9
2020;March;GRAN INDUSTRIA;PELIKANO;BLANCO;15;0.1
2020;March;GRAN INDUSTRIA;PELIKANO;BLANCO;18;0.1
2020;March;GRAN INDUSTRIA;PELIKANO;LLANO;18;1.9
2020;March;GRAN INDUSTRIA;PELIKANO;LLANO;25;0.8
2020;March;GRAN INDUSTRIA;PELIKANO;MADERA;15;0.3
2020;March;GRAN INDUSTRIA;PELIKANO;MADERA;18;4.4
2020;March;GRAN INDUSTRIA;PELIKANO;MADERA;6;0.1
2020;March;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;15;0.7
2020;March;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;18;14.5
2020;March;GRAN INDUSTRIA;PELIKANO RH;BLANCO;15;0.5
2020;March;GRAN INDUSTRIA;PELIKANO RH;BLANCO;18;4.9
2020;March;GRAN INDUSTRIA;PELIKANO RH;LLANO;15;0.2
2020;March;GRAN INDUSTRIA;PELIKANO RH;LLANO;18;0.4
2020;March;GRAN INDUSTRIA;PELIKANO RH;LLANO;25;0.3
2020;March;GRAN INDUSTRIA;PELIKANO RH;MADERA;18;0.8
2020;March;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;18;3.6
2020;March;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;25;2.7
2020;March;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;36;0.8
2020;March;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;12;2.9
2020;March;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;15;592.8
2020;March;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;18;416.4
2020;March;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;25;239.4
2020;March;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;36;110.5
2020;March;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;6;0.1
2020;March;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;9;0.2
2020;March;NORTE LIMA;PELIKANO;BLANCO;18;178.3
2020;March;NORTE LIMA;PELIKANO;BLANCO;6;2.7
2020;March;NORTE LIMA;PELIKANO;LLANO;18;43.7
2020;March;NORTE LIMA;PELIKANO;LLANO;25;2.4
2020;March;NORTE LIMA;PELIKANO;MADERA;18;44.4
2020;March;NORTE LIMA;PELIKANO;MADERA;25;6
2020;March;NORTE LIMA;PELIKANO;NUEVO COLOR;18;129.3
2020;March;NORTE LIMA;PELIKANO RH;BLANCO;18;63.4
2020;March;NORTE LIMA;PELIKANO RH;LLANO;18;0.3
2020;March;NORTE LIMA;PELIKANO RH;MADERA;18;3
2020;March;NORTE LIMA;PELIKANO RH;NUEVO COLOR;18;11.6
2020;March;NORTE PROVINCIA;PELIKANO;BLANCO;18;300.3
2020;March;NORTE PROVINCIA;PELIKANO;LLANO;18;9.1
2020;March;NORTE PROVINCIA;PELIKANO;MADERA;18;74.3
2020;March;NORTE PROVINCIA;PELIKANO;NUEVO COLOR;18;116.6
2020;March;NORTE PROVINCIA;PELIKANO RH;BLANCO;18;19.6
2020;March;NORTE PROVINCIA;PELIKANO RH;LLANO;18;1.5
2020;March;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;18;6.5
2020;March;NORTE PROVINCIA;PELIKANO MDF;BLANCO;18;2
2020;March;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;12;5.8
2020;March;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;15;6
2020;March;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;18;1.5
2020;March;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;6;1.3
2020;March;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;9;0.9
2020;March;RETAIL;PELIKANO;BLANCO;18;69.5
2020;March;RETAIL;PELIKANO;LLANO;18;48.4
2020;March;RETAIL;PELIKANO;MADERA;18;284.1
2020;March;RETAIL;PELIKANO;NUEVO COLOR;18;204.7
2020;March;RETAIL;PELIKANO RH;BLANCO;18;45.3
2020;March;RETAIL;PELIKANO RH;LLANO;18;3
2020;March;RETAIL;PELIKANO RH;NUEVO COLOR;18;30.2
2020;March;RETAIL;MDP NOVOPAN;CRUDO;12;7.3
2020;March;RETAIL;MDP NOVOPAN;CRUDO;15;15
2020;March;SUR LIMA;PELIKANO;BLANCO;15;12.7
2020;March;SUR LIMA;PELIKANO;BLANCO;18;670.8
2020;March;SUR LIMA;PELIKANO;BLANCO;6;3
2020;March;SUR LIMA;PELIKANO;LLANO;18;40.8
2020;March;SUR LIMA;PELIKANO;LLANO;25;1.1
2020;March;SUR LIMA;PELIKANO;MADERA;18;158.6
2020;March;SUR LIMA;PELIKANO;NUEVO COLOR;18;267.3
2020;March;SUR LIMA;PELIKANO RH;BLANCO;18;123.9
2020;March;SUR LIMA;PELIKANO RH;LLANO;18;9.1
2020;March;SUR LIMA;PELIKANO RH;MADERA;18;15.1
2020;March;SUR LIMA;PELIKANO RH;NUEVO COLOR;18;42.2
